cycle,state,stage,answer,candidate_name,candidate_party,pct
2020,Texas,general,Harris,Kamala D. Harris,DEM,46.2
2020,Texas,general,Trump,Donald Trump,REP,53.8
2020,,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Sanders,Bernard Sanders,DEM,50.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Warren,Elizabeth Warren,DEM,49.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Harris,Kamala D. Harris,DEM,47.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,Washington,general,Biden,Joseph R. Biden Jr.,DEM,51.9
2020,Washington,general,Trump,Donald Trump,REP,30.7
2020,Washington,general,Sanders,Bernard Sanders,DEM,54.2
2020,Washington,general,Trump,Donald Trump,REP,32.1
2020,Washington,general,Harris,Kamala D. Harris,DEM,46.5
2020,Washington,general,Trump,Donald Trump,REP,33.3
2020,Washington,general,Warren,Elizabeth Warren,DEM,47.5
2020,Washington,general,Trump,Donald Trump,REP,32.6
2020,Washington,general,Buttigieg,Pete Buttigieg,DEM,43.9
2020,Washington,general,Trump,Donald Trump,REP,32.1
2020,,general,Sanders,Bernard Sanders,DEM,46.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Maine,general,Trump,Donald Trump,REP,44.0
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Arizona,general,Trump,Donald Trump,REP,45.0
2020,Colorado,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,Colorado,general,Trump,Donald Trump,REP,42.0
2020,Kentucky,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,Kentucky,general,Trump,Donald Trump,REP,53.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,North Carolina,general,Trump,Donald Trump,REP,45.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.3
2020,,general,Trump,Donald Trump,REP,48.7
2020,,general,Sanders,Bernard Sanders,DEM,51.2
2020,,general,Trump,Donald Trump,REP,48.8
2020,,general,Harris,Kamala D. Harris,DEM,48.4
2020,,general,Trump,Donald Trump,REP,51.6
2020,,general,Warren,Elizabeth Warren,DEM,50.2
2020,,general,Trump,Donald Trump,REP,49.8
2020,,general,Buttigieg,Pete Buttigieg,DEM,48.1
2020,,general,Trump,Donald Trump,REP,51.9
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Amash,Justin Amash,LIB,7.0
2020,,general,Warren,Elizabeth Warren,DEM,49.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Amash,Justin Amash,LIB,4.0
2020,,general,Inslee,Jay Robert Inslee,DEM,28.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Delaney,John K. Delaney,DEM,28.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Gabbard,Tulsi Gabbard,DEM,27.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Gillibrand,Kirsten E. Gillibrand,DEM,32.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Hickenlooper,John Hickenlooper,DEM,27.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Williamson,Marianne Williamson,DEM,26.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Yang,Andrew Yang,DEM,27.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Gravel,Mike Gravel,DEM,25.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Messam,Wayne Messam,DEM,24.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Moulton,Seth Moulton,DEM,25.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Bennet,Michael F. Bennet,DEM,28.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Bullock,Steve Bullock,DEM,28.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,de Blasio,Bill de Blasio,DEM,26.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Steyer,Tom Steyer,DEM,28.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,36.9
2020,Texas,general,Trump,Donald Trump,REP,37.1
2020,Texas,general,Warren,Elizabeth Warren,DEM,40.7
2020,Texas,general,Trump,Donald Trump,REP,38.2
2020,Texas,general,Harris,Kamala D. Harris,DEM,39.8
2020,Texas,general,Trump,Donald Trump,REP,38.5
2020,Texas,general,Sanders,Bernard Sanders,DEM,39.2
2020,Texas,general,Trump,Donald Trump,REP,37.3
2020,Texas,general,Buttigieg,Pete Buttigieg,DEM,33.0
2020,Texas,general,Trump,Donald Trump,REP,38.6
2020,Texas,general,O'Rourke,Beto O'Rourke,DEM,48.8
2020,Texas,general,Trump,Donald Trump,REP,37.6
2020,,general,Biden,Joseph R. Biden Jr.,DEM,42.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Sanders,Bernard Sanders,DEM,39.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Warren,Elizabeth Warren,DEM,36.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,29.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Harris,Kamala D. Harris,DEM,36.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,30.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Booker,Cory A. Booker,DEM,31.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Castro,Julián Castro,DEM,29.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Klobuchar,Amy Klobuchar,DEM,28.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Sanders,Bernard Sanders,DEM,46.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Harris,Kamala D. Harris,DEM,40.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Warren,Elizabeth Warren,DEM,41.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Ohio,general,Trump,Donald Trump,REP,42.0
2020,Ohio,general,Sanders,Bernard Sanders,DEM,45.0
2020,Ohio,general,Trump,Donald Trump,REP,46.0
2020,Ohio,general,Warren,Elizabeth Warren,DEM,45.0
2020,Ohio,general,Trump,Donald Trump,REP,46.0
2020,Ohio,general,Harris,Kamala D. Harris,DEM,44.0
2020,Ohio,general,Trump,Donald Trump,REP,44.0
2020,Ohio,general,Buttigieg,Pete Buttigieg,DEM,44.0
2020,Ohio,general,Trump,Donald Trump,REP,44.0
2020,Ohio,general,Booker,Cory A. Booker,DEM,43.0
2020,Ohio,general,Trump,Donald Trump,REP,44.0
2020,,general,Castro,Julián Castro,DEM,40.0
2020,,general,Trump,Donald Trump,REP,46.0
2020,North Dakota,general,Biden,Joseph R. Biden Jr.,DEM,34.0
2020,North Dakota,general,Trump,Donald Trump,REP,60.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Michigan,general,Trump,Donald Trump,REP,36.0
2020,Michigan,general,Sanders,Bernard Sanders,DEM,48.0
2020,Michigan,general,Trump,Donald Trump,REP,37.0
2020,Michigan,general,Warren,Elizabeth Warren,DEM,44.0
2020,Michigan,general,Trump,Donald Trump,REP,38.0
2020,Michigan,general,Harris,Kamala D. Harris,DEM,41.0
2020,Michigan,general,Trump,Donald Trump,REP,38.0
2020,Michigan,general,Buttigieg,Pete Buttigieg,DEM,40.0
2020,Michigan,general,Trump,Donald Trump,REP,37.0
2020,Michigan,general,Booker,Cory A. Booker,DEM,39.0
2020,Michigan,general,Trump,Donald Trump,REP,37.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Warren,Elizabeth Warren,DEM,48.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Sanders,Bernard Sanders,DEM,50.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Harris,Kamala D. Harris,DEM,45.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,48.6
2020,,general,Trump,Donald Trump,REP,51.4
2020,,general,Sanders,Bernard Sanders,DEM,51.0
2020,,general,Trump,Donald Trump,REP,49.0
2020,,general,Harris,Kamala D. Harris,DEM,48.7
2020,,general,Trump,Donald Trump,REP,51.3
2020,,general,Warren,Elizabeth Warren,DEM,49.4
2020,,general,Trump,Donald Trump,REP,50.6
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.4
2020,,general,Trump,Donald Trump,REP,46.6
2020,,general,Rapinoe,Megan Rapinoe,DEM,42.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Sanders,Bernard Sanders,DEM,51.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Sanders,Bernard Sanders,DEM,49.0
2020,,general,Trump,Donald Trump,REP,48.0
2020,,general,Warren,Elizabeth Warren,DEM,51.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Warren,Elizabeth Warren,DEM,48.0
2020,,general,Trump,Donald Trump,REP,48.0
2020,,general,Harris,Kamala D. Harris,DEM,51.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Harris,Kamala D. Harris,DEM,48.0
2020,,general,Trump,Donald Trump,REP,46.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,48.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,47.0
2020,,general,Trump,Donald Trump,REP,47.0
2020,Maine,general,Sanders,Bernard Sanders,DEM,53.0
2020,Maine,general,Trump,Donald Trump,REP,47.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,Maine,general,Trump,Donald Trump,REP,46.0
2020,Maine,general,Warren,Elizabeth Warren,DEM,52.0
2020,Maine,general,Trump,Donald Trump,REP,48.0
2020,Maine,general,Buttigieg,Pete Buttigieg,DEM,51.0
2020,Maine,general,Trump,Donald Trump,REP,49.0
2020,Maine,general,Harris,Kamala D. Harris,DEM,52.0
2020,Maine,general,Trump,Donald Trump,REP,48.0
2020,,general,Inslee,Jay Robert Inslee,DEM,24.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Delaney,John K. Delaney,DEM,25.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Gabbard,Tulsi Gabbard,DEM,25.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Gillibrand,Kirsten E. Gillibrand,DEM,30.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Hickenlooper,John Hickenlooper,DEM,27.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Williamson,Marianne Williamson,DEM,26.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Yang,Andrew Yang,DEM,26.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Gravel,Mike Gravel,DEM,24.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Messam,Wayne Messam,DEM,23.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Moulton,Seth Moulton,DEM,24.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Swalwell,Eric Swalwell,DEM,25.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Bennet,Michael F. Bennet,DEM,26.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Bullock,Steve Bullock,DEM,26.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,de Blasio,Bill de Blasio,DEM,25.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,54.8
2020,,general,Trump,Donald Trump,REP,45.2
2020,,general,Sanders,Bernard Sanders,DEM,54.6
2020,,general,Trump,Donald Trump,REP,45.4
2020,,general,Warren,Elizabeth Warren,DEM,53.3
2020,,general,Trump,Donald Trump,REP,46.7
2020,,general,Buttigieg,Pete Buttigieg,DEM,52.3
2020,,general,Trump,Donald Trump,REP,47.7
2020,,general,Harris,Kamala D. Harris,DEM,51.9
2020,,general,Trump,Donald Trump,REP,48.1
2020,,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Sanders,Bernard Sanders,DEM,39.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Harris,Kamala D. Harris,DEM,33.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Warren,Elizabeth Warren,DEM,33.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,33.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,31.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Booker,Cory A. Booker,DEM,31.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Castro,Julián Castro,DEM,29.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Klobuchar,Amy Klobuchar,DEM,30.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Booker,Cory A. Booker,DEM,43.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,North Carolina,general,Trump,Donald Trump,REP,46.0
2020,North Carolina,general,Buttigieg,Pete Buttigieg,DEM,44.0
2020,North Carolina,general,Trump,Donald Trump,REP,47.0
2020,North Carolina,general,Harris,Kamala D. Harris,DEM,46.0
2020,North Carolina,general,Trump,Donald Trump,REP,47.0
2020,North Carolina,general,Sanders,Bernard Sanders,DEM,48.0
2020,North Carolina,general,Trump,Donald Trump,REP,47.0
2020,North Carolina,general,Warren,Elizabeth Warren,DEM,46.0
2020,North Carolina,general,Trump,Donald Trump,REP,48.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Florida,general,Trump,Donald Trump,REP,41.0
2020,Florida,general,Sanders,Bernard Sanders,DEM,48.0
2020,Florida,general,Trump,Donald Trump,REP,42.0
2020,Florida,general,Warren,Elizabeth Warren,DEM,47.0
2020,Florida,general,Trump,Donald Trump,REP,43.0
2020,Florida,general,Harris,Kamala D. Harris,DEM,45.0
2020,Florida,general,Trump,Donald Trump,REP,44.0
2020,Florida,general,Buttigieg,Pete Buttigieg,DEM,44.0
2020,Florida,general,Trump,Donald Trump,REP,43.0
2020,Florida,general,O'Rourke,Beto O'Rourke,DEM,45.0
2020,Florida,general,Trump,Donald Trump,REP,44.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,47.3
2020,Florida,general,Trump,Donald Trump,REP,46.8
2020,South Carolina,general,Biden,Joseph R. Biden Jr.,DEM,38.0
2020,South Carolina,general,Trump,Donald Trump,REP,54.0
2020,South Carolina,general,Booker,Cory A. Booker,DEM,32.0
2020,South Carolina,general,Trump,Donald Trump,REP,54.0
2020,South Carolina,general,Sanders,Bernard Sanders,DEM,34.0
2020,South Carolina,general,Trump,Donald Trump,REP,54.0
2020,South Carolina,general,Harris,Kamala D. Harris,DEM,33.0
2020,South Carolina,general,Trump,Donald Trump,REP,54.0
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Wisconsin,general,Trump,Donald Trump,REP,40.0
2020,Wisconsin,general,Sanders,Bernard Sanders,DEM,47.0
2020,Wisconsin,general,Trump,Donald Trump,REP,40.0
2020,Wisconsin,general,Warren,Elizabeth Warren,DEM,41.0
2020,Wisconsin,general,Trump,Donald Trump,REP,41.0
2020,Wisconsin,general,Buttigieg,Pete Buttigieg,DEM,39.0
2020,Wisconsin,general,Trump,Donald Trump,REP,41.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Michigan,general,Trump,Donald Trump,REP,43.0
2020,Michigan,general,Sanders,Bernard Sanders,DEM,44.0
2020,Michigan,general,Trump,Donald Trump,REP,44.0
2020,Michigan,general,Warren,Elizabeth Warren,DEM,41.0
2020,Michigan,general,Trump,Donald Trump,REP,43.0
2020,Michigan,general,Buttigieg,Pete Buttigieg,DEM,40.0
2020,Michigan,general,Trump,Donald Trump,REP,44.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,42.0
2020,Pennsylvania,general,Sanders,Bernard Sanders,DEM,41.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,44.0
2020,Pennsylvania,general,Warren,Elizabeth Warren,DEM,34.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,45.0
2020,Pennsylvania,general,Buttigieg,Pete Buttigieg,DEM,32.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,45.0
2020,Kentucky,general,Sanders,Bernard Sanders,DEM,35.0
2020,Kentucky,general,Trump,Donald Trump,REP,57.0
2020,Kentucky,general,Biden,Joseph R. Biden Jr.,DEM,37.0
2020,Kentucky,general,Trump,Donald Trump,REP,57.0
2020,Kentucky,general,Warren,Elizabeth Warren,DEM,28.0
2020,Kentucky,general,Trump,Donald Trump,REP,60.0
2020,Kentucky,general,Buttigieg,Pete Buttigieg,DEM,28.0
2020,Kentucky,general,Trump,Donald Trump,REP,60.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Sanders,Bernard Sanders,DEM,49.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Harris,Kamala D. Harris,DEM,42.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Warren,Elizabeth Warren,DEM,43.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,41.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Michigan,general,Trump,Donald Trump,REP,41.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,,general,Trump,Donald Trump,REP,35.0
2020,,general,Sanders,Bernard Sanders,DEM,47.0
2020,,general,Trump,Donald Trump,REP,35.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,34.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Klobuchar,Amy Klobuchar,DEM,34.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Warren,Elizabeth Warren,DEM,42.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Harris,Kamala D. Harris,DEM,41.0
2020,,general,Trump,Donald Trump,REP,35.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Sanders,Bernard Sanders,DEM,51.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Warren,Elizabeth Warren,DEM,49.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Harris,Kamala D. Harris,DEM,49.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,47.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Booker,Cory A. Booker,DEM,47.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,,general,Trump,Donald Trump,REP,33.0
2020,,general,Sanders,Bernard Sanders,DEM,42.0
2020,,general,Trump,Donald Trump,REP,32.0
2020,,general,Warren,Elizabeth Warren,DEM,32.0
2020,,general,Trump,Donald Trump,REP,33.0
2020,,general,Booker,Cory A. Booker,DEM,28.0
2020,,general,Trump,Donald Trump,REP,32.0
2020,,general,Harris,Kamala D. Harris,DEM,30.0
2020,,general,Trump,Donald Trump,REP,33.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,28.0
2020,,general,Trump,Donald Trump,REP,32.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,27.0
2020,,general,Trump,Donald Trump,REP,31.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,47.8
2020,,general,Trump,Donald Trump,REP,43.7
2020,,general,Sanders,Bernard Sanders,DEM,44.7
2020,,general,Trump,Donald Trump,REP,45.4
2020,New York,general,Gillibrand,Kirsten E. Gillibrand,DEM,58.0
2020,New York,general,Trump,Donald Trump,REP,34.0
2020,New York,general,de Blasio,Bill de Blasio,DEM,48.0
2020,New York,general,Trump,Donald Trump,REP,36.0
2020,,general,de Blasio,Bill de Blasio,DEM,38.0
2020,,general,Trump,Donald Trump,REP,46.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,,general,Trump,Donald Trump,REP,34.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Sanders,Bernard Sanders,DEM,44.0
2020,,general,Trump,Donald Trump,REP,35.0
2020,,general,Sanders,Bernard Sanders,DEM,46.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Warren,Elizabeth Warren,DEM,40.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Warren,Elizabeth Warren,DEM,43.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,37.0
2020,,general,Trump,Donald Trump,REP,34.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,39.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Harris,Kamala D. Harris,DEM,39.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Harris,Kamala D. Harris,DEM,41.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Texas,general,Trump,Donald Trump,REP,44.0
2020,Texas,general,Sanders,Bernard Sanders,DEM,44.0
2020,Texas,general,Trump,Donald Trump,REP,47.0
2020,Texas,general,Warren,Elizabeth Warren,DEM,45.0
2020,Texas,general,Trump,Donald Trump,REP,46.0
2020,Texas,general,Harris,Kamala D. Harris,DEM,43.0
2020,Texas,general,Trump,Donald Trump,REP,47.0
2020,Texas,general,Buttigieg,Pete Buttigieg,DEM,44.0
2020,Texas,general,Trump,Donald Trump,REP,46.0
2020,Texas,general,O'Rourke,Beto O'Rourke,DEM,45.0
2020,Texas,general,Trump,Donald Trump,REP,48.0
2020,Texas,general,Castro,Julián Castro,DEM,43.0
2020,Texas,general,Trump,Donald Trump,REP,46.0
2020,North Carolina,general,Buttigieg,Pete Buttigieg,DEM,52.1
2020,North Carolina,general,Trump,Donald Trump,REP,47.9
2020,North Carolina,general,Sanders,Bernard Sanders,DEM,53.8
2020,North Carolina,general,Trump,Donald Trump,REP,46.2
2020,North Carolina,general,Harris,Kamala D. Harris,DEM,48.8
2020,North Carolina,general,Trump,Donald Trump,REP,51.2
2020,North Carolina,general,Warren,Elizabeth Warren,DEM,50.3
2020,North Carolina,general,Trump,Donald Trump,REP,49.7
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,55.7
2020,North Carolina,general,Trump,Donald Trump,REP,44.3
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,North Carolina,general,Trump,Donald Trump,REP,52.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,45.2
2020,Michigan,general,Trump,Donald Trump,REP,38.5
2020,Michigan,general,Amash,Justin Amash,LIB,9.7
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,53.3
2020,Michigan,general,Trump,Donald Trump,REP,41.4
2020,Michigan,general,Sanders,Bernard Sanders,DEM,53.2
2020,Michigan,general,Trump,Donald Trump,REP,41.3
2020,Michigan,general,Buttigieg,Pete Buttigieg,DEM,46.8
2020,Michigan,general,Trump,Donald Trump,REP,41.3
2020,Michigan,general,Warren,Elizabeth Warren,DEM,47.3
2020,Michigan,general,Trump,Donald Trump,REP,42.8
2020,Michigan,general,Harris,Kamala D. Harris,DEM,46.8
2020,Michigan,general,Trump,Donald Trump,REP,43.5
2020,,general,Buttigieg,Pete Buttigieg,DEM,31.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Delaney,John K. Delaney,DEM,27.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Gabbard,Tulsi Gabbard,DEM,26.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Gillibrand,Kirsten E. Gillibrand,DEM,29.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Hickenlooper,John Hickenlooper,DEM,26.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Klobuchar,Amy Klobuchar,DEM,29.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Williamson,Marianne Williamson,DEM,27.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Yang,Andrew Yang,DEM,26.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Ryan,Tim Ryan,DEM,28.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Swalwell,Eric Swalwell,DEM,25.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Sanders,Bernard Sanders,DEM,38.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Harris,Kamala D. Harris,DEM,33.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Warren,Elizabeth Warren,DEM,33.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,30.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Booker,Cory A. Booker,DEM,31.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Inslee,Jay Robert Inslee,DEM,21.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Castro,Julián Castro,DEM,26.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Gravel,Mike Gravel,DEM,21.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Messam,Wayne Messam,DEM,20.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Moulton,Seth Moulton,DEM,21.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Warren,Elizabeth Warren,DEM,46.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,,general,Trump,Donald Trump,REP,46.0
2020,,general,Warren,Elizabeth Warren,DEM,47.0
2020,,general,Trump,Donald Trump,REP,46.0
2020,,general,Sanders,Bernard Sanders,DEM,47.0
2020,,general,Trump,Donald Trump,REP,46.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,44.0
2020,,general,Trump,Donald Trump,REP,46.0
2020,,general,Harris,Kamala D. Harris,DEM,46.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,46.0
2020,,general,Trump,Donald Trump,REP,46.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,49.8
2020,Florida,general,Trump,Donald Trump,REP,50.2
2020,Florida,general,Sanders,Bernard Sanders,DEM,48.6
